Date,Season,Home Team,Away Team,FTHG,FTAG,Winner,Points_H,Points_A,xG_H,xG_A,Poss_H,Poss_A
2009-03-01,2009,Aston Villa,Stoke,2,2,Unknown,0,0,1.46,1.49,57.8,42.2
2009-03-01,2009,Bolton,Newcastle,1,0,Bolton,3,0,1.16,2.06,49.4,50.6
2009-03-01,2009,Hull,Blackburn,1,2,Unknown,0,0,1.55,2.45,45.1,54.9
2009-03-01,2009,West Ham,Man City,1,0,West Ham,3,0,1.62,2.46,49.4,50.6
2009-03-03,2009,Liverpool,Sunderland,2,0,Liverpool,3,0,0.71,1.8,49.2,50.8
2009-03-03,2009,Portsmouth,Chelsea,0,1,Unknown,0,0,1.61,2.64,58.3,41.7
2009-03-03,2009,West Brom,Arsenal,1,3,Unknown,0,0,1.89,1.48,59.5,40.5
2009-03-04,2009,Blackburn,Everton,0,0,Unknown,0,0,2.67,2.72,46.1,53.9
2009-03-04,2009,Fulham,Hull,0,1,Unknown,0,0,2.47,1.1,52.1,47.9
2009-03-04,2009,Man City,Aston Villa,2,0,Man City,3,0,2.63,1.2,53.2,46.8
2009-03-04,2009,Newcastle,Man United,1,2,Unknown,0,0,0.53,0.63,46.4,53.6
2009-03-04,2009,Stoke,Bolton,2,0,Stoke,3,0,1.15,2.49,50.7,49.3
2009-03-04,2009,Tottenham,Middlesbrough,4,0,Tottenham,3,0,2.49,1.54,49.8,50.2
2009-03-04,2009,Wigan,West Ham,0,1,Unknown,0,0,1.95,1.07,53.0,47.0
2009-03-07,2009,Sunderland,Tottenham,1,1,Unknown,0,0,0.52,1.08,54.9,45.1
2009-03-11,2009,Fulham,Blackburn,1,2,Unknown,0,0,2.91,2.75,55.6,44.4
2009-03-14,2009,Arsenal,Blackburn,4,0,Arsenal,3,0,2.82,2.58,47.1,52.9
2009-03-14,2009,Bolton,Fulham,1,3,Unknown,0,0,2.15,1.88,57.2,42.8
2009-03-14,2009,Everton,Stoke,3,1,Everton,3,0,0.7,2.04,55.2,44.8
2009-03-14,2009,Hull,Newcastle,1,1,Unknown,0,0,2.8,1.69,58.3,41.7
2009-03-14,2009,Man United,Liverpool,1,4,Unknown,0,0,2.25,1.48,51.7,48.3
2009-03-14,2009,Middlesbrough,Portsmouth,1,1,Unknown,0,0,2.85,2.79,58.4,41.6
2009-03-14,2009,Sunderland,Wigan,1,2,Unknown,0,0,2.76,0.81,58.0,42.0
2009-03-15,2009,Aston Villa,Tottenham,1,2,Unknown,0,0,2.91,1.55,51.6,48.4
2009-03-15,2009,Chelsea,Man City,1,0,Chelsea,3,0,2.05,1.36,50.7,49.3
2009-03-16,2009,West Ham,West Brom,0,0,Unknown,0,0,0.92,1.75,59.0,41.0
2009-03-21,2009,Blackburn,West Ham,1,1,Unknown,0,0,2.51,1.64,55.7,44.3
2009-03-21,2009,Fulham,Man United,2,0,Fulham,3,0,2.36,1.8,58.9,41.1
2009-03-21,2009,Newcastle,Arsenal,1,3,Unknown,0,0,2.73,0.85,57.0,43.0
2009-03-21,2009,Portsmouth,Everton,2,1,Portsmouth,3,0,1.01,1.78,54.1,45.9
2009-03-21,2009,Stoke,Middlesbrough,1,0,Stoke,3,0,1.08,1.11,46.7,53.3
2009-03-21,2009,Tottenham,Chelsea,1,0,Tottenham,3,0,3.17,0.96,49.4,50.6
2009-03-21,2009,West Brom,Bolton,1,1,Unknown,0,0,2.75,0.66,59.5,40.5
2009-03-22,2009,Liverpool,Aston Villa,5,0,Liverpool,3,0,3.22,2.41,49.8,50.2
2009-03-22,2009,Man City,Sunderland,1,0,Man City,3,0,2.78,1.57,46.4,53.6
2009-03-22,2009,Wigan,Hull,1,0,Wigan,3,0,2.29,2.07,55.6,44.4
2009-04-04,2009,Arsenal,Man City,2,0,Arsenal,3,0,2.46,2.32,56.0,44.0
2009-04-04,2009,Blackburn,Tottenham,2,1,Blackburn,3,0,3.17,2.2,49.3,50.7
2009-04-04,2009,Bolton,Middlesbrough,4,1,Bolton,3,0,2.24,1.68,49.5,50.5
2009-04-04,2009,Fulham,Liverpool,0,1,Unknown,0,0,2.4,1.47,52.0,48.0
2009-04-04,2009,Hull,Portsmouth,0,0,Unknown,0,0,0.97,1.44,45.3,54.7
2009-04-04,2009,Newcastle,Chelsea,0,2,Unknown,0,0,1.92,2.1,56.8,43.2
2009-04-04,2009,West Brom,Stoke,0,2,Unknown,0,0,2.65,1.74,49.8,50.2
2009-04-04,2009,West Ham,Sunderland,2,0,West Ham,3,0,1.31,2.62,57.8,42.2
2009-04-05,2009,Everton,Wigan,4,0,Everton,3,0,1.11,2.69,57.0,43.0
2009-04-05,2009,Man United,Aston Villa,3,2,Man United,3,0,1.44,0.93,54.9,45.1
2009-04-11,2009,Chelsea,Bolton,4,3,Chelsea,3,0,1.22,0.84,49.9,50.1
2009-04-11,2009,Liverpool,Blackburn,4,0,Liverpool,3,0,1.14,2.08,52.7,47.3
2009-04-11,2009,Middlesbrough,Hull,3,1,Middlesbrough,3,0,1.77,1.25,51.7,48.3
2009-04-11,2009,Portsmouth,West Brom,2,2,Unknown,0,0,3.22,0.55,50.1,49.9
2009-04-11,2009,Stoke,Newcastle,1,1,Unknown,0,0,2.02,2.72,57.7,42.3
2009-04-11,2009,Sunderland,Man United,1,2,Unknown,0,0,1.06,1.07,52.3,47.7
2009-04-11,2009,Tottenham,West Ham,1,0,Tottenham,3,0,0.73,2.82,57.5,42.5
2009-04-11,2009,Wigan,Arsenal,1,4,Unknown,0,0,2.59,2.29,46.6,53.4
2009-04-12,2009,Aston Villa,Everton,3,3,Unknown,0,0,1.65,2.41,47.1,52.9
2009-04-12,2009,Man City,Fulham,1,3,Unknown,0,0,2.97,1.0,59.7,40.3
2009-04-18,2009,Aston Villa,West Ham,1,1,Unknown,0,0,2.48,1.09,53.8,46.2
2009-04-18,2009,Middlesbrough,Fulham,0,0,Unknown,0,0,2.89,1.8,52.6,47.4
2009-04-18,2009,Portsmouth,Bolton,1,0,Portsmouth,3,0,1.32,0.93,52.8,47.2
2009-04-18,2009,Stoke,Blackburn,1,0,Stoke,3,0,2.58,1.26,48.2,51.8
2009-04-18,2009,Sunderland,Hull,1,0,Sunderland,3,0,1.29,1.3,55.8,44.2
2009-04-19,2009,Man City,West Brom,4,2,Man City,3,0,3.32,0.9,46.3,53.7
2009-04-19,2009,Tottenham,Newcastle,1,0,Tottenham,3,0,2.41,1.01,53.6,46.4
2009-04-21,2009,Liverpool,Arsenal,4,4,Unknown,0,0,1.47,2.47,53.6,46.4
2009-04-22,2009,Chelsea,Everton,0,0,Unknown,0,0,1.31,0.92,58.7,41.3
2009-04-22,2009,Man United,Portsmouth,2,0,Man United,3,0,1.07,0.57,52.9,47.1
2009-04-25,2009,Bolton,Aston Villa,1,1,Unknown,0,0,2.58,2.07,47.1,52.9
2009-04-25,2009,Everton,Man City,1,2,Unknown,0,0,1.16,2.94,53.6,46.4
2009-04-25,2009,Fulham,Stoke,1,0,Fulham,3,0,2.29,1.33,46.4,53.6
2009-04-25,2009,Hull,Liverpool,1,3,Unknown,0,0,1.29,0.8,48.1,51.9
2009-04-25,2009,Man United,Tottenham,5,2,Man United,3,0,2.49,1.93,45.5,54.5
2009-04-25,2009,West Brom,Sunderland,3,0,West Brom,3,0,2.94,2.77,52.7,47.3
2009-04-25,2009,West Ham,Chelsea,0,1,Unknown,0,0,2.83,2.46,46.3,53.7
2009-04-26,2009,Arsenal,Middlesbrough,2,0,Arsenal,3,0,2.78,2.06,52.0,48.0
2009-04-26,2009,Blackburn,Wigan,2,0,Blackburn,3,0,1.06,1.29,59.0,41.0
2009-04-27,2009,Newcastle,Portsmouth,0,0,Unknown,0,0,0.77,1.85,55.8,44.2
2009-05-02,2009,Chelsea,Fulham,3,1,Chelsea,3,0,2.6,0.73,46.2,53.8
2009-05-02,2009,Man City,Blackburn,3,1,Man City,3,0,1.61,2.2,48.4,51.6
2009-05-02,2009,Middlesbrough,Man United,0,2,Unknown,0,0,1.8,2.31,55.1,44.9
2009-05-02,2009,Portsmouth,Arsenal,0,3,Unknown,0,0,0.59,2.91,58.4,41.6
2009-05-02,2009,Stoke,West Ham,0,1,Unknown,0,0,1.28,1.15,45.5,54.5
2009-05-02,2009,Tottenham,West Brom,1,0,Tottenham,3,0,0.6,0.55,57.2,42.8
2009-05-02,2009,Wigan,Bolton,0,0,Unknown,0,0,3.14,1.86,53.4,46.6
2009-05-03,2009,Liverpool,Newcastle,3,0,Liverpool,3,0,1.23,2.27,53.2,46.8
2009-05-03,2009,Sunderland,Everton,0,2,Unknown,0,0,2.17,2.48,59.4,40.6
2009-05-04,2009,Aston Villa,Hull,1,0,Aston Villa,3,0,0.62,0.98,56.2,43.8
2009-05-09,2009,Blackburn,Portsmouth,2,0,Blackburn,3,0,2.5,1.15,57.8,42.2
2009-05-09,2009,Bolton,Sunderland,0,0,Unknown,0,0,1.47,1.78,50.3,49.7
2009-05-09,2009,Everton,Tottenham,0,0,Unknown,0,0,3.19,1.33,53.3,46.7
2009-05-09,2009,Fulham,Aston Villa,3,1,Fulham,3,0,3.16,2.65,54.2,45.8
2009-05-09,2009,Hull,Stoke,1,2,Unknown,0,0,1.48,1.68,49.8,50.2
2009-05-09,2009,West Brom,Wigan,3,1,West Brom,3,0,3.2,2.5,53.6,46.4
2009-05-09,2009,West Ham,Liverpool,0,3,Unknown,0,0,3.49,1.95,48.5,51.5
2009-05-10,2009,Arsenal,Chelsea,1,4,Unknown,0,0,2.98,2.43,47.2,52.8
2009-05-10,2009,Man United,Man City,2,0,Man United,3,0,3.03,1.33,50.6,49.4
2009-05-11,2009,Newcastle,Middlesbrough,3,1,Newcastle,3,0,1.25,2.58,56.1,43.9
2009-05-13,2009,Wigan,Man United,1,2,Unknown,0,0,2.23,1.19,58.7,41.3
2009-05-16,2009,Bolton,Hull,1,1,Unknown,0,0,0.7,1.87,51.9,48.1
2009-05-16,2009,Everton,West Ham,3,1,Everton,3,0,0.78,1.04,54.6,45.4
2009-05-16,2009,Man United,Arsenal,0,0,Unknown,0,0,3.5,1.69,46.5,53.5
2009-05-16,2009,Middlesbrough,Aston Villa,1,1,Unknown,0,0,1.48,1.3,58.6,41.4
2009-05-16,2009,Newcastle,Fulham,0,1,Unknown,0,0,2.74,1.17,53.5,46.5
2009-05-16,2009,Stoke,Wigan,2,0,Stoke,3,0,2.92,2.92,56.7,43.3
2009-05-16,2009,Tottenham,Man City,2,1,Tottenham,3,0,3.07,0.9,56.9,43.1
2009-05-17,2009,Chelsea,Blackburn,2,0,Chelsea,3,0,3.49,2.47,48.8,51.2
2009-05-17,2009,West Brom,Liverpool,0,2,Unknown,0,0,1.22,2.96,52.9,47.1
2009-05-18,2009,Portsmouth,Sunderland,3,1,Portsmouth,3,0,0.62,0.55,59.4,40.6
2009-05-24,2009,Arsenal,Stoke,4,1,Arsenal,3,0,1.73,2.25,46.3,53.7
2009-05-24,2009,Aston Villa,Newcastle,1,0,Aston Villa,3,0,0.89,1.13,55.2,44.8
2009-05-24,2009,Blackburn,West Brom,0,0,Unknown,0,0,0.57,0.6,59.4,40.6
2009-05-24,2009,Fulham,Everton,0,2,Unknown,0,0,1.58,1.51,49.5,50.5
2009-05-24,2009,Hull,Man United,0,1,Unknown,0,0,2.85,2.84,57.9,42.1
2009-05-24,2009,Liverpool,Tottenham,3,1,Liverpool,3,0,2.2,0.53,59.0,41.0
2009-05-24,2009,Man City,Bolton,1,0,Man City,3,0,1.44,1.97,56.2,43.8
2009-05-24,2009,Sunderland,Chelsea,2,3,Unknown,0,0,2.46,1.75,48.5,51.5
2009-05-24,2009,West Ham,Middlesbrough,2,1,West Ham,3,0,1.2,2.68,50.0,50.0
2009-05-24,2009,Wigan,Portsmouth,1,0,Wigan,3,0,0.54,0.71,45.5,54.5
2009-08-15,2009,Aston Villa,Wigan,0,2,Unknown,0,0,2.79,2.2,57.5,42.5
2009-08-15,2009,Blackburn,Man City,0,2,Unknown,0,0,2.37,2.2,57.7,42.3
2009-08-15,2009,Bolton,Sunderland,0,1,Unknown,0,0,2.79,2.17,54.5,45.5
2009-08-15,2009,Chelsea,Hull,2,1,Chelsea,3,0,0.62,2.86,50.3,49.7
2009-08-15,2009,Everton,Arsenal,1,6,Unknown,0,0,3.01,2.56,46.2,53.8
2009-08-15,2009,Portsmouth,Fulham,0,1,Unknown,0,0,2.36,0.6,56.3,43.7
2009-08-15,2009,Stoke,Burnley,2,0,Stoke,3,0,2.19,1.68,55.9,44.1
2009-08-15,2009,Wolves,West Ham,0,2,Unknown,0,0,2.37,1.49,58.7,41.3
2009-08-16,2009,Man United,Birmingham,1,0,Man United,3,0,3.09,1.28,56.0,44.0
2009-08-16,2009,Tottenham,Liverpool,2,1,Tottenham,3,0,2.26,1.63,57.4,42.6
2009-08-18,2009,Sunderland,Chelsea,1,3,Unknown,0,0,2.24,1.46,56.2,43.8
2009-08-18,2009,Wigan,Wolves,0,1,Unknown,0,0,3.47,1.58,54.5,45.5
2009-08-19,2009,Birmingham,Portsmouth,1,0,Birmingham,3,0,2.77,2.95,51.4,48.6
2009-08-19,2009,Burnley,Man United,1,0,Burnley,3,0,1.83,0.72,58.5,41.5
2009-08-19,2009,Hull,Tottenham,1,5,Unknown,0,0,2.62,2.81,54.8,45.2
2009-08-19,2009,Liverpool,Stoke,4,0,Liverpool,3,0,1.67,1.7,51.0,49.0
2009-08-22,2009,Arsenal,Portsmouth,4,1,Arsenal,3,0,1.19,2.06,46.3,53.7
2009-08-22,2009,Birmingham,Stoke,0,0,Unknown,0,0,2.29,2.58,49.4,50.6
2009-08-22,2009,Hull,Bolton,1,0,Hull,3,0,3.28,1.4,53.2,46.8
2009-08-22,2009,Man City,Wolves,1,0,Man City,3,0,3.29,1.58,49.1,50.9
2009-08-22,2009,Sunderland,Blackburn,2,1,Sunderland,3,0,1.53,1.52,48.3,51.7
2009-08-22,2009,Wigan,Man United,0,5,Unknown,0,0,2.08,1.44,52.9,47.1
2009-08-23,2009,Burnley,Everton,1,0,Burnley,3,0,1.13,2.81,47.5,52.5
2009-08-23,2009,Fulham,Chelsea,0,2,Unknown,0,0,3.49,2.57,57.0,43.0
2009-08-23,2009,West Ham,Tottenham,1,2,Unknown,0,0,3.44,0.77,52.3,47.7
2009-08-24,2009,Liverpool,Aston Villa,1,3,Unknown,0,0,2.45,0.77,53.6,46.4
2009-08-29,2009,Blackburn,West Ham,0,0,Unknown,0,0,2.91,1.57,47.2,52.8
2009-08-29,2009,Bolton,Liverpool,2,3,Unknown,0,0,2.65,0.75,49.9,50.1
2009-08-29,2009,Chelsea,Burnley,3,0,Chelsea,3,0,2.28,2.05,51.2,48.8
2009-08-29,2009,Man United,Arsenal,2,1,Man United,3,0,0.66,0.86,57.1,42.9
2009-08-29,2009,Stoke,Sunderland,1,0,Stoke,3,0,1.86,1.81,56.6,43.4
2009-08-29,2009,Tottenham,Birmingham,2,1,Tottenham,3,0,2.52,0.52,48.3,51.7
2009-08-29,2009,Wolves,Hull,1,1,Unknown,0,0,2.53,1.29,54.2,45.8
2009-08-30,2009,Aston Villa,Fulham,2,0,Aston Villa,3,0,1.62,2.19,48.7,51.3
2009-08-30,2009,Everton,Wigan,2,1,Everton,3,0,3.33,1.71,59.8,40.2
2009-08-30,2009,Portsmouth,Man City,0,1,Unknown,0,0,1.0,2.95,59.3,40.7
2009-09-12,2009,Blackburn,Wolves,3,1,Blackburn,3,0,2.0,2.69,53.4,46.6
2009-09-12,2009,Liverpool,Burnley,4,0,Liverpool,3,0,2.57,1.4,55.5,44.5
2009-09-12,2009,Man City,Arsenal,4,2,Man City,3,0,2.59,0.61,57.0,43.0
2009-09-12,2009,Portsmouth,Bolton,2,3,Unknown,0,0,2.45,2.61,55.8,44.2
2009-09-12,2009,Stoke,Chelsea,1,2,Unknown,0,0,1.33,2.78,55.5,44.5
2009-09-12,2009,Sunderland,Hull,4,1,Sunderland,3,0,0.97,2.55,59.4,40.6
2009-09-12,2009,Tottenham,Man United,1,3,Unknown,0,0,2.41,0.82,53.9,46.1
2009-09-12,2009,Wigan,West Ham,1,0,Wigan,3,0,2.3,2.99,54.5,45.5
2009-09-13,2009,Birmingham,Aston Villa,0,1,Unknown,0,0,1.04,1.15,57.7,42.3
2009-09-13,2009,Fulham,Everton,2,1,Fulham,3,0,2.62,2.31,55.0,45.0
2009-09-19,2009,Arsenal,Wigan,4,0,Arsenal,3,0,1.87,2.77,56.0,44.0
2009-09-19,2009,Aston Villa,Portsmouth,2,0,Aston Villa,3,0,2.5,1.09,48.5,51.5
2009-09-19,2009,Bolton,Stoke,1,1,Unknown,0,0,3.01,2.77,50.6,49.4
2009-09-19,2009,Burnley,Sunderland,3,1,Burnley,3,0,1.01,1.27,47.2,52.8
2009-09-19,2009,Hull,Birmingham,0,1,Unknown,0,0,0.56,2.94,52.6,47.4
2009-09-19,2009,West Ham,Liverpool,2,3,Unknown,0,0,2.84,1.2,51.8,48.2
2009-09-20,2009,Chelsea,Tottenham,3,0,Chelsea,3,0,2.33,2.88,60.0,40.0
2009-09-20,2009,Everton,Blackburn,3,0,Everton,3,0,2.6,0.63,54.2,45.8
2009-09-20,2009,Man United,Man City,4,3,Man United,3,0,3.01,2.27,56.8,43.2
2009-09-20,2009,Wolves,Fulham,2,1,Wolves,3,0,2.91,1.83,50.0,50.0
2009-09-26,2009,Birmingham,Bolton,1,2,Unknown,0,0,3.38,1.69,57.5,42.5
2009-09-26,2009,Blackburn,Aston Villa,2,1,Blackburn,3,0,2.11,1.06,54.2,45.8
2009-09-26,2009,Fulham,Arsenal,0,1,Unknown,0,0,1.97,2.26,55.5,44.5
2009-09-26,2009,Liverpool,Hull,6,1,Liverpool,3,0,1.71,0.98,49.4,50.6
2009-09-26,2009,Portsmouth,Everton,0,1,Unknown,0,0,0.96,1.88,53.2,46.8
2009-09-26,2009,Stoke,Man United,0,2,Unknown,0,0,2.22,1.13,54.5,45.5
2009-09-26,2009,Tottenham,Burnley,5,0,Tottenham,3,0,1.33,2.89,53.8,46.2
2009-09-26,2009,Wigan,Chelsea,3,1,Wigan,3,0,3.26,0.57,58.7,41.3
2009-09-27,2009,Sunderland,Wolves,5,2,Sunderland,3,0,2.25,1.0,58.5,41.5
2009-09-28,2009,Man City,West Ham,3,1,Man City,3,0,2.28,1.11,59.6,40.4
2009-10-03,2009,Bolton,Tottenham,2,2,Unknown,0,0,1.56,1.54,55.0,45.0
2009-10-03,2009,Burnley,Birmingham,2,1,Burnley,3,0,0.66,1.08,59.6,40.4
2009-10-03,2009,Hull,Wigan,2,1,Hull,3,0,0.6,1.73,57.5,42.5
2009-10-03,2009,Man United,Sunderland,2,2,Unknown,0,0,1.77,2.68,49.1,50.9
2009-10-03,2009,Wolves,Portsmouth,0,1,Unknown,0,0,0.75,2.28,51.4,48.6
2009-10-04,2009,Arsenal,Blackburn,6,2,Arsenal,3,0,2.32,1.95,48.6,51.4
2009-10-04,2009,Chelsea,Liverpool,2,0,Chelsea,3,0,3.14,0.72,45.1,54.9
2009-10-04,2009,Everton,Stoke,1,1,Unknown,0,0,3.15,2.23,47.8,52.2
2009-10-04,2009,West Ham,Fulham,2,2,Unknown,0,0,2.48,0.92,45.1,54.9
2009-10-05,2009,Aston Villa,Man City,1,1,Unknown,0,0,1.13,2.47,55.8,44.2
2009-10-17,2009,Arsenal,Birmingham,3,1,Arsenal,3,0,3.09,1.13,51.4,48.6
2009-10-17,2009,Aston Villa,Chelsea,2,1,Aston Villa,3,0,3.16,1.54,49.7,50.3
2009-10-17,2009,Everton,Wolves,1,1,Unknown,0,0,1.09,1.38,56.4,43.6
2009-10-17,2009,Man United,Bolton,2,1,Man United,3,0,2.71,2.65,57.5,42.5
2009-10-17,2009,Portsmouth,Tottenham,1,2,Unknown,0,0,1.36,0.82,59.6,40.4
2009-10-17,2009,Stoke,West Ham,2,1,Stoke,3,0,2.91,1.91,54.6,45.4
2009-10-17,2009,Sunderland,Liverpool,1,0,Sunderland,3,0,3.49,0.86,51.9,48.1
2009-10-18,2009,Blackburn,Burnley,3,2,Blackburn,3,0,0.59,2.26,49.6,50.4
2009-10-18,2009,Wigan,Man City,1,1,Unknown,0,0,3.19,2.76,48.3,51.7
2009-10-19,2009,Fulham,Hull,2,0,Fulham,3,0,2.37,1.59,48.2,51.8
2009-10-24,2009,Birmingham,Sunderland,2,1,Birmingham,3,0,3.42,1.72,51.1,48.9
2009-10-24,2009,Burnley,Wigan,1,3,Unknown,0,0,1.9,2.82,59.9,40.1
2009-10-24,2009,Chelsea,Blackburn,5,0,Chelsea,3,0,3.04,1.8,45.0,55.0
2009-10-24,2009,Hull,Portsmouth,0,0,Unknown,0,0,0.69,1.72,48.0,52.0
2009-10-24,2009,Tottenham,Stoke,0,1,Unknown,0,0,1.51,1.95,47.8,52.2
2009-10-24,2009,Wolves,Aston Villa,1,1,Unknown,0,0,0.7,2.22,55.8,44.2
2009-10-25,2009,Bolton,Everton,3,2,Bolton,3,0,3.43,0.77,50.3,49.7
2009-10-25,2009,Liverpool,Man United,2,0,Liverpool,3,0,2.95,2.55,51.9,48.1
2009-10-25,2009,Man City,Fulham,2,2,Unknown,0,0,3.06,1.59,47.2,52.8
2009-10-25,2009,West Ham,Arsenal,2,2,Unknown,0,0,3.31,0.68,51.1,48.9
2009-10-31,2009,Arsenal,Tottenham,3,0,Arsenal,3,0,0.76,2.47,46.5,53.5
2009-10-31,2009,Bolton,Chelsea,0,4,Unknown,0,0,1.66,1.44,53.0,47.0
2009-10-31,2009,Burnley,Hull,2,0,Burnley,3,0,0.71,0.75,46.5,53.5
2009-10-31,2009,Everton,Aston Villa,1,1,Unknown,0,0,1.13,2.08,56.9,43.1
2009-10-31,2009,Fulham,Liverpool,3,1,Fulham,3,0,1.19,2.7,53.5,46.5
2009-10-31,2009,Man United,Blackburn,2,0,Man United,3,0,1.91,2.72,55.9,44.1
2009-10-31,2009,Portsmouth,Wigan,4,0,Portsmouth,3,0,1.31,2.89,51.3,48.7
2009-10-31,2009,Stoke,Wolves,2,2,Unknown,0,0,0.8,2.67,50.7,49.3
2009-10-31,2009,Sunderland,West Ham,2,2,Unknown,0,0,1.0,0.51,46.5,53.5
2009-11-01,2009,Birmingham,Man City,0,0,Unknown,0,0,0.94,1.45,52.9,47.1
2009-11-04,2009,West Ham,Aston Villa,2,1,West Ham,3,0,3.42,2.55,52.7,47.3
2009-11-07,2009,Aston Villa,Bolton,5,1,Aston Villa,3,0,2.78,1.42,52.0,48.0
2009-11-07,2009,Blackburn,Portsmouth,3,1,Blackburn,3,0,3.4,2.0,56.1,43.9
2009-11-07,2009,Man City,Burnley,3,3,Unknown,0,0,1.82,2.02,57.5,42.5
2009-11-07,2009,Tottenham,Sunderland,2,0,Tottenham,3,0,1.34,1.41,56.3,43.7
2009-11-07,2009,Wolves,Arsenal,1,4,Unknown,0,0,2.89,2.76,47.2,52.8
2009-11-08,2009,Chelsea,Man United,1,0,Chelsea,3,0,1.48,1.76,54.3,45.7
2009-11-08,2009,Hull,Stoke,2,1,Hull,3,0,1.4,1.66,46.2,53.8
2009-11-08,2009,West Ham,Everton,1,2,Unknown,0,0,1.2,2.99,55.4,44.6
2009-11-08,2009,Wigan,Fulham,1,1,Unknown,0,0,0.89,1.73,50.7,49.3
2009-11-09,2009,Liverpool,Birmingham,2,2,Unknown,0,0,1.27,0.95,47.0,53.0
2009-11-21,2009,Birmingham,Fulham,1,0,Birmingham,3,0,1.57,1.78,57.9,42.1
2009-11-21,2009,Burnley,Aston Villa,1,1,Unknown,0,0,2.52,2.54,54.2,45.8
2009-11-21,2009,Chelsea,Wolves,4,0,Chelsea,3,0,0.69,2.44,50.3,49.7
2009-11-21,2009,Hull,West Ham,3,3,Unknown,0,0,1.13,2.47,45.5,54.5
2009-11-21,2009,Liverpool,Man City,2,2,Unknown,0,0,2.93,2.27,53.1,46.9
2009-11-21,2009,Man United,Everton,3,0,Man United,3,0,0.94,1.14,58.8,41.2
2009-11-21,2009,Sunderland,Arsenal,1,0,Sunderland,3,0,1.53,2.66,53.9,46.1
2009-11-22,2009,Bolton,Blackburn,0,2,Unknown,0,0,3.09,2.73,59.6,40.4
2009-11-22,2009,Stoke,Portsmouth,1,0,Stoke,3,0,0.96,0.99,47.0,53.0
2009-11-22,2009,Tottenham,Wigan,9,1,Tottenham,3,0,0.75,0.83,53.5,46.5
2009-11-25,2009,Fulham,Blackburn,3,0,Fulham,3,0,1.95,2.94,57.0,43.0
2009-11-25,2009,Hull,Everton,3,2,Hull,3,0,1.41,2.67,52.9,47.1
2009-11-28,2009,Aston Villa,Tottenham,1,1,Unknown,0,0,2.19,2.73,46.4,53.6
2009-11-28,2009,Blackburn,Stoke,0,0,Unknown,0,0,2.91,2.72,53.7,46.3
2009-11-28,2009,Fulham,Bolton,1,1,Unknown,0,0,0.91,1.85,54.2,45.8
2009-11-28,2009,Man City,Hull,1,1,Unknown,0,0,2.24,2.12,55.9,44.1
2009-11-28,2009,Portsmouth,Man United,1,4,Unknown,0,0,2.02,1.86,56.4,43.6
2009-11-28,2009,West Ham,Burnley,5,3,West Ham,3,0,0.93,0.63,56.6,43.4
2009-11-28,2009,Wigan,Sunderland,1,0,Wigan,3,0,2.37,2.36,55.0,45.0
2009-11-29,2009,Arsenal,Chelsea,0,3,Unknown,0,0,1.32,1.76,48.2,51.8
2009-11-29,2009,Everton,Liverpool,0,2,Unknown,0,0,1.96,2.12,51.1,48.9
2009-11-29,2009,Wolves,Birmingham,0,1,Unknown,0,0,0.75,1.76,56.6,43.4
2009-12-05,2009,Arsenal,Stoke,2,0,Arsenal,3,0,1.88,1.73,59.3,40.7
2009-12-05,2009,Aston Villa,Hull,3,0,Aston Villa,3,0,1.42,0.93,46.2,53.8
2009-12-05,2009,Blackburn,Liverpool,0,0,Unknown,0,0,2.97,1.2,53.0,47.0
2009-12-05,2009,Man City,Chelsea,2,1,Man City,3,0,0.67,0.9,49.7,50.3
2009-12-05,2009,Portsmouth,Burnley,2,0,Portsmouth,3,0,1.76,0.99,48.4,51.6
2009-12-05,2009,West Ham,Man United,0,4,Unknown,0,0,1.88,2.93,52.6,47.4
2009-12-05,2009,Wigan,Birmingham,2,3,Unknown,0,0,2.68,0.88,54.1,45.9
2009-12-05,2009,Wolves,Bolton,2,1,Wolves,3,0,2.22,1.17,45.1,54.9
2009-12-06,2009,Everton,Tottenham,2,2,Unknown,0,0,2.5,1.98,56.7,43.3
2009-12-06,2009,Fulham,Sunderland,1,0,Fulham,3,0,2.83,2.03,57.3,42.7
2009-12-12,2009,Birmingham,West Ham,1,0,Birmingham,3,0,3.09,0.88,59.5,40.5
2009-12-12,2009,Bolton,Man City,3,3,Unknown,0,0,1.44,2.48,47.7,52.3
2009-12-12,2009,Burnley,Fulham,1,1,Unknown,0,0,2.11,2.46,53.9,46.1
2009-12-12,2009,Chelsea,Everton,3,3,Unknown,0,0,3.02,1.09,51.4,48.6
2009-12-12,2009,Hull,Blackburn,0,0,Unknown,0,0,3.47,1.22,50.0,50.0
2009-12-12,2009,Man United,Aston Villa,0,1,Unknown,0,0,3.17,2.84,53.5,46.5
2009-12-12,2009,Stoke,Wigan,2,2,Unknown,0,0,1.61,2.56,56.7,43.3
2009-12-12,2009,Sunderland,Portsmouth,1,1,Unknown,0,0,1.09,2.24,45.3,54.7
2009-12-12,2009,Tottenham,Wolves,0,1,Unknown,0,0,1.97,0.71,59.5,40.5
2009-12-13,2009,Liverpool,Arsenal,1,2,Unknown,0,0,2.72,1.55,57.1,42.9
2009-12-15,2009,Birmingham,Blackburn,2,1,Birmingham,3,0,1.98,1.9,56.3,43.7
2009-12-15,2009,Bolton,West Ham,3,1,Bolton,3,0,1.95,0.97,56.4,43.6
